Time(ms),Roll(Rads),Pitch(Rads),Yaw(Rads),VelX(m/s),VelY(m/s),VelZ(m/s),AccX(g x 10^3),AccY(g x 10^3),AccZ(g x 10^3),Altitude(m),,,,First odometry csv sampled at 200HZ which is 5ms
14987,0.01014036,0.6666983,-0.03724533,0,0,0,0,0,0,0,,,,
14992,0.01014036,0.6666983,-0.03724533,0,0,0,0,0,0,0,,,,
14997,0.01014036,0.6666983,-0.03724533,0,0,0,0,0,0,0,,,,
15002,0.01014036,0.6666983,-0.03724533,0,0,0,0,0,0,0,,,,
15007,0.01014036,0.6666983,-0.03724533,0,0,0,0,0,0,0,,,,
15012,0.01014036,0.6666983,-0.03724533,0,0,0,0,0,0,0,,,,
15017,0.01014036,0.6666983,-0.03724533,0,0,0,0,0,0,0,,,,
15022,0.01014036,0.6666983,-0.03724533,0,0,0,0,0,0,0,,,,
15027,0.01014036,0.6666983,-0.03724533,0,0,0,0,0,0,0,,,,
15032,0.01014036,0.6666983,-0.03724533,0,0,0,0,0,0,0,,,,
15037,-0.01193805,0.7156373,-0.07009242,0,0,0,0,0,0,0,,,,
15042,-0.01193805,0.7156373,-0.07009242,0,0,0,0,0,0,0,,,,
15047,-0.01193805,0.7156373,-0.07009242,0,0,0,0,0,0,0,,,,
15052,-0.01193805,0.7156373,-0.07009242,0,0,0,0,0,0,0,,,,
15057,-0.01193805,0.7156373,-0.07009242,0,0,0,0,0,0,0,,,,
15062,-0.01193805,0.7156373,-0.07009242,0,0,0,0,0,0,0,,,,
15068,-0.01193805,0.7156373,-0.07009242,0,0,0,0,0,0,0,,,,
15074,-0.01193805,0.7156373,-0.07009242,0,0,0,0,0,0,0,,,,
15079,-0.01193805,0.7156373,-0.07009242,0,0,0,0,0,0,0,,,,
15084,-0.01193805,0.7156373,-0.07009242,0,0,0,0,0,0,0,,,,
15090,-0.01193805,0.7156373,-0.07009242,0,0,0,0,0,0,0,,,,
15095,-0.01193805,0.7156373,-0.07009242,0,0,0,0,0,0,0,,,,
15100,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15105,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15110,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15115,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15120,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15125,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15130,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15135,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15140,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15145,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15150,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15155,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15160,-0.004206243,0.6998596,-0.07632325,0,0,0,0,0,0,0,,,,
15165,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15170,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15175,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15180,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15185,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15190,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15195,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15200,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15205,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15212,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15217,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15222,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15227,0.02700024,0.576011,-0.05576327,0,0,0,0,0,0,0,,,,
15232,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15237,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15242,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15247,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15252,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15257,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15262,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15267,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15273,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15277,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15282,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15287,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15292,0.06089454,0.3830823,-0.03998549,0,0,0,0,0,0,0,,,,
15297,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15302,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15307,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15312,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15317,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15322,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15327,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15332,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15337,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15342,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15347,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15352,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15357,0.1005833,0.1808161,-0.01726131,0,0,0,0,0,0,0,,,,
15364,0.1476025,0.0148702,0,0,0,0,0,0,0,0,,,,
15368,0.1476025,0.0148702,0,0,0,0,0,0,0,0,,,,
15373,0.1476025,0.0148702,0,0,0,0,0,0,0,0,,,,
15378,0.1476025,0.0148702,0,0,0,0,0,0,0,0,,,,
15384,0.1476025,0.0148702,0,0,0,0,0,0,0,0,,,,
15389,0.1476025,0.0148702,0,0,0,0,0,0,0,0,,,,
15394,0.1476025,0.0148702,0,0,0,0,0,0,0,0,,,,
15399,0.1476025,0.0148702,0,0,0,0,0,0,0,0,,,,
15404,0.1476025,0.0148702,0,0,0,0,0,0,0,0,,,,
15409,0.1476025,0.0148702,0,0,0,0,0,0,0,0,,,,
15414,0.1476025,0.0148702,0,0,0,0,0,0,0,0,,,,
15419,0.1476025,0.0148702,0,0,0,0,0,0,0,0,,,,
15424,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15429,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15435,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15440,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15445,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15450,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15455,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15460,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15466,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15470,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15476,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15481,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15486,0.1832247,-0.1109855,0.009075711,0,0,0,0,0,0,0,,,,
15491,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15496,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15501,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15506,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15511,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15516,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15521,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15527,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15531,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15536,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15541,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15546,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15551,0.200294,-0.2230007,0.008604473,0,0,0,0,0,0,0,,,,
15556,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15561,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15566,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15571,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15576,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15581,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15586,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15591,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15596,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15601,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15606,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15611,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15616,0.2029643,-0.3600963,0.000453786,0,0,0,0,0,0,0,,,,
15621,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15626,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15633,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15638,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15643,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15648,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15653,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15658,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15663,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15668,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15673,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15678,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15683,0.206996,-0.5016076,-0.009180432,0,0,0,0,0,0,0,,,,
15688,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15693,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15698,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15703,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15708,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15713,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15718,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15723,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15728,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15734,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15738,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15743,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15748,0.2047969,-0.6114063,-0.01073377,0,0,0,0,0,0,0,,,,
15754,0.2022313,-0.6746745,-0.007365289,0,0,0,0,0,0,0,,,,
15759,0.2022313,-0.6746745,-0.007365289,0,0,0,0,0,0,0,,,,
15764,0.2022313,-0.6746745,-0.007365289,0,0,0,0,0,0,0,,,,
15769,0.2022313,-0.6746745,-0.007365289,0,0,0,0,0,0,0,,,,
15774,0.2022313,-0.6746745,-0.007365289,0,0,0,0,0,0,0,,,,
15779,0.2022313,-0.6746745,-0.007365289,0,0,0,0,0,0,0,,,,
15784,0.2022313,-0.6746745,-0.007365289,0,0,0,0,0,0,0,,,,
15789,0.2022313,-0.6746745,-0.007365289,0,0,0,0,0,0,0,,,,
15794,0.2022313,-0.6746745,-0.007365289,0,0,0,0,0,0,0,,,,
15802,0.2022313,-0.6746745,-0.007365289,0,0,0,0,0,0,0,,,,
15807,0.2022313,-0.6746745,-0.007365289,0,0,0,0,0,0,0,,,,
15812,0.2022313,-0.6746745,-0.007365289,0,0,0,0,0,0,0,,,,
15817,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15822,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15827,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15833,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15838,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15843,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15848,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15853,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15858,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15863,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15868,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15873,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15878,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15884,0.1965241,-0.6770656,0.00148353,0,0,0,0,0,0,0,,,,
15888,0.1936966,-0.6654591,0.01473058,0,0,0,0,0,0,0,,,,
15893,0.1936966,-0.6654591,0.01473058,0,0,0,0,0,0,0,,,,
15898,0.1936966,-0.6654591,0.01473058,0,0,0,0,0,0,0,,,,
15903,0.1936966,-0.6654591,0.01473058,0,0,0,0,0,0,0,,,,
15908,0.1936966,-0.6654591,0.01473058,0,0,0,0,0,0,0,,,,
15913,0.1936966,-0.6654591,0.01473058,0,0,0,0,0,0,0,,,,
15918,0.1936966,-0.6654591,0.01473058,0,0,0,0,0,0,0,,,,
15923,0.1936966,-0.6654591,0.01473058,0,0,0,0,0,0,0,,,,
15928,0.1936966,-0.6654591,0.01473058,0,0,0,0,0,0,0,,,,
15933,0.1936966,-0.6654591,0.01473058,0,0,0,0,0,0,0,,,,
15938,0.1936966,-0.6654591,0.01473058,0,0,0,0,0,0,0,,,,
15943,0.1936966,-0.6654591,0.01473058,0,0,0,0,0,0,0,,,,
15948,0.2024407,-0.6408325,0.0211883,0,0,0,0,0,0,0,,,,
15953,0.2024407,-0.6408325,0.0211883,0,0,0,0,0,0,0,,,,
15958,0.2024407,-0.6408325,0.0211883,0,0,0,0,0,0,0,,,,
15963,0.2024407,-0.6408325,0.0211883,0,0,0,0,0,0,0,,,,
15968,0.2024407,-0.6408325,0.0211883,0,0,0,0,0,0,0,,,,
15973,0.2024407,-0.6408325,0.0211883,0,0,0,0,0,0,0,,,,
15978,0.2024407,-0.6408325,0.0211883,0,0,0,0,0,0,0,,,,
15983,0.2024407,-0.6408325,0.0211883,0,0,0,0,0,0,0,,,,
15988,0.2024407,-0.6408325,0.0211883,0,0,0,0,0,0,0,,,,
15997,0.2024407,-0.6408325,0.0211883,0,0,0,0,0,0,0,,,,
16002,0.2024407,-0.6408325,0.0211883,0,0,0,0,0,0,0,,,,
16007,0.2024407,-0.6408325,0.0211883,0,0,0,0,0,0,0,,,,
16012,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16017,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16022,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16027,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16032,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16037,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16042,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16047,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16052,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16057,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16062,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16067,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16072,0.2037846,-0.6039014,0.02394592,0,0,0,0,0,0,0,,,,
16077,0.1893333,-0.5200732,0.02853613,0,0,0,0,0,0,0,,,,
16084,0.1893333,-0.5200732,0.02853613,0,0,0,0,0,0,0,,,,
16089,0.1893333,-0.5200732,0.02853613,0,0,0,0,0,0,0,,,,
16094,0.1893333,-0.5200732,0.02853613,0,0,0,0,0,0,0,,,,
16099,0.1893333,-0.5200732,0.02853613,0,0,0,0,0,0,0,,,,
16105,0.1893333,-0.5200732,0.02853613,0,0,0,0,0,0,0,,,,
16110,0.1893333,-0.5200732,0.02853613,0,0,0,0,0,0,0,,,,
16116,0.1893333,-0.5200732,0.02853613,0,0,0,0,0,0,0,,,,
16120,0.1893333,-0.5200732,0.02853613,0,0,0,0,0,0,0,,,,
16125,0.1893333,-0.5200732,0.02853613,0,0,0,0,0,0,0,,,,
16130,0.1893333,-0.5200732,0.02853613,0,0,0,0,0,0,0,,,,
16135,0.1893333,-0.5200732,0.02853613,0,0,0,0,0,0,0,,,,
16140,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16145,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16150,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16155,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16160,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16166,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16171,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16176,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16181,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16186,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16191,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16196,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16201,0.1675691,-0.3932751,0.04246386,0,0,0,0,0,0,0,,,,
16206,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16211,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16216,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16221,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16226,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16231,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16236,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16241,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16246,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16252,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16256,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16261,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16266,0.1555786,-0.2736153,0.05909685,0,0,0,0,0,0,0,,,,
16271,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16278,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16282,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16287,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16292,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16297,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16302,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16307,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16312,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16317,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16322,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16327,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16332,0.165178,-0.1599769,0.0752935,0,0,0,0,0,0,0,,,,
16337,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16342,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16347,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16352,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16357,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16362,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16367,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16372,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16377,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16382,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16387,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16392,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16397,0.1799609,-0.04660029,0.08496263,0,0,0,0,0,0,0,,,,
16402,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16407,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16412,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16417,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16422,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16427,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16432,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16437,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16442,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16447,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16452,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16457,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16462,0.1816015,0.0530231,0.0837409,0,0,0,0,0,0,0,,,,
16467,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16472,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16477,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16482,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16487,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16492,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16497,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16502,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16507,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16512,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16519,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16523,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16528,0.1484926,0.1005659,0.07024951,0,0,0,0,0,0,0,,,,
16533,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16538,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16543,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16548,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16553,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16558,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16563,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16568,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16573,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16578,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16583,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16588,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16593,0.05775294,0.1152441,0.03279474,0,0,0,0,0,0,0,,,,
16598,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16603,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16608,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16613,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16618,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16623,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16628,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16633,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16638,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16643,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16648,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16653,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16658,-0.06092944,0.1278977,-0.03565707,0,0,0,0,0,0,0,,,,
16663,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16668,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16673,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16678,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16683,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16688,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16693,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16699,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16704,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16709,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16714,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16719,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16724,-0.1633105,0.1397485,-0.1104793,0,0,0,0,0,0,0,,,,
16729,-0.270561,0.1426458,-0.1899093,0,0,0,0,0,0,0,,,,
16734,-0.270561,0.1426458,-0.1899093,0,0,0,0,0,0,0,,,,
16739,-0.270561,0.1426458,-0.1899093,0,0,0,0,0,0,0,,,,
16744,-0.270561,0.1426458,-0.1899093,0,0,0,0,0,0,0,,,,
16749,-0.270561,0.1426458,-0.1899093,0,0,0,0,0,0,0,,,,
