Time(ms),Roll(Rads),Pitch(Rads),Yaw(Rads),VelX(m/s),VelY(m/s),VelZ(m/s),AccX(g x 10^-3),AccY(g x 10^-3),AccZ(g x 10^-3),Altitude(m)
7899,-0.01616175,-0.004153884,0.7598989,-0.2582824,-0.3319436,0,-5.471375,31.77587,-953.8218,0.684
7915,-0.01663299,-0.004590216,0.7611904,-0.259929,-0.3293255,0,-3.269165,37.34019,-955.3038,0.684
7931,-0.01816888,-0.005794493,0.7650127,-0.2645152,-0.3379314,0,0.9066843,31.27929,-957.6154,0.687
7946,-0.01902409,-0.006003933,0.7673514,-0.2377705,-0.3086153,0,6.974044,30.82395,-963.3113,0.687
7962,-0.01925098,-0.006649705,0.7689921,-0.2097973,-0.2749988,0,-7.267479,42.18538,-953.3373,0.688
7978,-0.01965241,-0.007033677,0.7701789,-0.190121,-0.2529765,0,-7.318662,37.77443,-962.2833,0.688
7993,-0.01939061,-0.007347836,0.7718893,-0.1742733,-0.2374636,0,3.654781,39.97515,-961.6032,0.689
8009,-0.01886701,-0.007417649,0.7752403,-0.1623226,-0.2278932,0,7.408935,24.78499,-991.6913,0.689
8024,-0.0193208,-0.007068583,0.7857647,-0.1501675,-0.2159382,0,-5.44481,54.75911,-990.7951,0.691
8040,-0.0193208,-0.00731293,0.7893077,-0.1474659,-0.2123342,0,-6.337795,36.03584,-1028.867,0.69
8056,-0.01870993,-0.007993608,0.7898662,-0.1470523,-0.2116243,0,-5.243624,38.35879,-1012.623,0.69
8071,-0.01841322,-0.009180432,0.7896219,-0.1453533,-0.2139957,0,-14.14519,27.99275,-994.4987,0.69
8086,-0.01841322,-0.009180432,0.7896219,-0.1453533,-0.2139957,0,0,0,0,0.69
8102,-0.01780236,-0.01045452,0.7912974,-0.1419537,-0.2139622,0,1.105874,55.4632,-948.7684,0.69
8118,-0.01837832,-0.01103048,0.7939153,-0.1335228,-0.2146467,0,13.10152,54.57084,-915.1824,0.684
8134,-0.0204378,-0.01117011,0.7961843,-0.1192149,-0.2102379,0,-3.045234,46.30208,-924.5405,0.687
8149,-0.02162463,-0.01078613,0.7975282,-0.110804,-0.2112737,0,0.25773,29.85265,-932.7496,0.686
8164,-0.02162463,-0.01078613,0.7975282,-0.110804,-0.2112737,0,0.25773,29.85265,-932.7496,0.686
8180,-0.02303835,-0.01001819,0.7981565,-0.1051752,-0.2137618,0,4.066479,32.33911,-924.0419,0.685
8196,-0.02631957,-0.007539823,0.7996401,-0.08588668,-0.2121189,0,-9.846831,36.04462,-925.1011,0.674
8211,-0.02631957,-0.007539823,0.7996401,-0.08588668,-0.2121189,0,0,0,0,0.674
8227,-0.02666863,-0.003246312,0.8006873,-0.07111037,-0.2161389,0,6.536032,37.31843,-959.8406,0.684
8242,-0.02631957,-0.002303835,0.8007745,-0.06887126,-0.2176674,0,0,0,0,0.684
8258,-0.02172935,0.003176499,0.8021533,-0.053105,-0.2257472,0,5.862468,32.82001,-946.6384,0.675
8273,-0.02172935,0.003176499,0.8021533,-0.053105,-0.2257472,0,5.862468,32.82001,-946.6384,0.675
8289,-0.01286308,0.009285152,0.8026595,-0.05110718,-0.2347902,0,-11.74902,52.48087,-956.0173,0.671
8305,-0.008307767,0.01197296,0.8032703,-0.04433119,-0.2283359,0,-5.796282,33.55081,-973.8452,0.669
8320,-0.008307767,0.01197296,0.8032703,-0.04433119,-0.2283359,0,-5.796282,33.55081,-973.8452,0.669
8336,-0.000296706,0.0153938,0.8032703,-0.04612788,-0.2322486,0,-11.35091,29.93473,-977.6566,0.658
8352,0.006126106,0.01717404,0.8026071,-0.0455278,-0.236458,0,-9.486711,39.99575,-974.3234,0.654
8367,0.009896017,0.01811652,0.8025897,-0.04254675,-0.2343422,0,-14.23068,43.616,-985.8345,0.652
8383,0.01377065,0.01815142,0.8025373,-0.03948212,-0.2309747,0,-9.454561,48.17361,-994.207,0.641
8398,0.01377065,0.01815142,0.8025373,-0.03948212,-0.2309747,0,-9.454561,48.17361,-994.207,0.641
8414,0.01846558,0.01806416,0.801874,-0.03992685,-0.2177856,0,-5.194514,45.31058,-1019.01,0.637
8430,0.02244493,0.01769764,0.8015599,-0.05280263,-0.2206066,0,0,0,0,0.633
8445,0.0243648,0.01724385,0.8010014,-0.05661351,-0.2174882,0,-11.4654,37.15588,-1038.866,0.631
8461,0.02637193,0.01638864,0.8008094,-0.05073557,-0.209075,0,0,0,0,0.628
8476,0.02813471,0.01495747,0.8004255,-0.0529178,-0.2059381,0,-14.43163,32.37261,-1032.861,0.627
8492,0.02926917,0.01349139,0.7996575,-0.05373751,-0.2016949,0,-2.929786,30.19153,-1042.036,0.625
8508,0.03033382,0.01254892,0.7987499,-0.05251252,-0.1986782,0,-2.415069,26.46384,-1034.963,0.623
8525,0.03420845,0.008779006,0.7962192,-0.05193485,-0.1885743,0,-13.05843,34.08782,-1015.297,0.621
8539,0.03420845,0.008779006,0.7962192,-0.05193485,-0.1885743,0,-13.05843,34.08782,-1015.297,0.621
8554,0.03506367,0.007679448,0.7956083,-0.06273916,-0.1857581,0,0,0,0,0.621
8570,0.03604105,0.006562438,0.7945262,-0.06240014,-0.1813385,0,-11.67042,39.42415,-1005.456,0.62
8586,0.03675663,0.005969026,0.7938805,-0.05321626,-0.1709091,0,-17.18934,39.10537,-1013.826,0.624
8601,0.03724533,0.005270894,0.7930427,-0.03777933,-0.154904,0,-15.44865,39.91909,-1018.046,0.624
8617,0.03721042,0.004450589,0.7923271,-0.03484598,-0.1465862,0,-14.8515,27.96906,-1023.884,0.623
8632,0.03696607,0.002792527,0.7899011,-0.04703677,-0.1427015,0,1.314643,50.17678,-1022.181,0.623
8648,0.03696607,0.002792527,0.7899011,-0.04703677,-0.1427015,0,1.314643,50.17678,-1022.181,0.623
8664,0.03499385,0.003944444,0.7802145,-0.02846413,-0.1036303,0,0,0,0,0.629
8679,0.03394666,0.004468043,0.7794291,-0.01227303,-0.08709742,0,308.0292,376.9401,-985.486,0.629
8695,0.02776819,0.00699877,0.7786263,0.06940076,-0.01255087,0,185.3642,203.2275,-974.8656,0.629
8710,0.02776819,0.00699877,0.7786263,0.06940076,-0.01255087,0,185.3642,203.2275,-974.8656,0.629
8726,0.0267908,0.006824237,0.777614,0.08355258,0.002727393,0,76.80923,105.8777,-979.4373,0.629
8742,0.02628466,0.005742133,0.7736521,0.09013749,0.01581512,0,-21.27911,8.411966,-986.4684,0.628
8757,0.02448697,0.005218534,0.7708072,0.09721185,0.0409051,0,-17.2663,13.48836,-973.6511,0.635
8773,0.02448697,0.005218534,0.7708072,0.09721185,0.0409051,0,-17.2663,13.48836,-973.6511,0.635
8788,0.0209614,0.005742133,0.7683986,0.1174286,0.06580811,0,-17.5917,6.189313,-949.5986,0.629
8804,0.0209614,0.005742133,0.7683986,0.1174286,0.06580811,0,-17.5917,6.189313,-949.5986,0.629
8820,0.01811652,0.007539823,0.7662693,0.1193774,0.06827271,0,-16.354,-2.348562,-971.2131,0.63
8835,0.01811652,0.007539823,0.7662693,0.1193774,0.06827271,0,-16.354,-2.348562,-971.2131,0.63
8851,0.01654572,0.01007055,0.7655188,0.1092362,0.0687497,0,-23.54666,5.939307,-987.9729,0.623
8866,0.01654572,0.01007055,0.7655188,0.1092362,0.0687497,0,-23.54666,5.939307,-987.9729,0.623
8882,0.01673771,0.01181588,0.763599,0.1099689,0.07456909,0,-17.45409,2.140327,-994.8909,0.622
8898,0.01673771,0.01181588,0.763599,0.1099689,0.07456909,0,0,0,0,0.622
8913,0.01715659,0.01261873,0.7631976,0.1264704,0.08006606,0,-16.24302,-0.3565524,-995.0071,0.618
8929,0.01715659,0.01261873,0.7631976,0.1264704,0.08006606,0,-16.24302,-0.3565524,-995.0071,0.618
8944,0.01783726,0.0135263,0.7631277,0.1220234,0.08172124,0,0,0,0,0.614
8960,0.01806416,0.01373574,0.7630405,0.1199308,0.08169997,0,-20.13039,5.721153,-1005.545,0.613
8976,0.01829105,0.01446878,0.7625518,0.1279927,0.08999199,0,-23.94782,7.166131,-998.33,0.611
8991,0.01829105,0.01446878,0.7625518,0.1279927,0.08999199,0,-23.94782,7.166131,-998.33,0.611
9007,0.01926843,0.01527163,0.7621329,0.1211373,0.09076991,0,-22.10909,-0.03688817,-992.2007,0.609
9022,0.01970477,0.01626647,0.7619933,0.1128593,0.08670907,0,-26.75632,5.041574,-994.1303,0.609
9038,0.01965241,0.01750565,0.7618013,0.1067268,0.085454,0,-20.67131,1.123599,-1007.138,0.608
9079,0.0185703,0.02054253,0.7618537,0.1172685,0.09492259,0,-25.20627,7.704332,-1013.035,0.607
9085,0.0185703,0.02054253,0.7618537,0.1172685,0.09492259,0,-25.20627,7.704332,-1013.035,0.607
9100,0.01665044,0.02420772,0.761365,0.1154855,0.09778766,0,-21.40659,14.23349,-1007.696,0.606
9116,0.01239184,0.02700024,0.7610508,0.1054798,0.100413,0,-21.10823,13.67502,-991.7734,0.603
9132,0.01239184,0.02700024,0.7610508,0.1054798,0.100413,0,-21.10823,13.67502,-991.7734,0.603
9147,0.0103149,0.02799508,0.7608064,0.1038227,0.09965663,0,-20.49438,13.75506,-991.9955,0.6
9163,0.007696902,0.02864085,0.7605621,0.09474464,0.1013427,0,-21.78735,15.68357,-1007.512,0.6
9179,0.003054326,0.02878048,0.759672,0.08326808,0.1024566,0,-24.65252,7.600817,-1014.511,0.599
9194,0.001134464,0.02918191,0.7594975,0.07886346,0.09924456,0,-16.67203,11.76574,-1019.275,0.599
9210,-0.0008901179,0.02984513,0.7623773,0.07739387,0.09953102,0,-17.17053,22.86446,-1043.576,0.599
9225,-0.006143559,0.03199188,0.7726398,0.0760262,0.1016179,0,-23.76547,26.78596,-1053.483,0.599
9241,-0.0100531,0.03282964,0.7795688,0.07208146,0.1003263,0,-27.1903,18.40837,-1038.837,0.599
9257,-0.01249656,0.03342305,0.7833561,0.07448963,0.1005167,0,-31.89306,5.259311,-1028.451,0.597
9272,-0.01249656,0.03342305,0.7833561,0.07448963,0.1005167,0,-31.89306,5.259311,-1028.451,0.597
9287,-0.0158825,0.03401647,0.7871959,0.07048712,0.09312414,0,-9.117148,-8.725642,-1037.212,0.597
9304,-0.01994911,0.03310889,0.7953291,0.05410498,0.08552169,0,-40.31811,23.59432,-999.8914,0.598
9319,-0.02054253,0.03275983,0.7970046,0.05312923,0.08249491,0,0,0,0,0.598
9335,-0.02242748,0.03096214,0.8043874,0.04700471,0.07591532,0,-13.0586,-1.555475,-987.5674,0.598
9350,-0.02293363,0.02991494,0.8079304,0.04217232,0.06963309,0,-22.11489,7.945465,-988.585,0.598
9366,-0.02298599,0.02820452,0.8131315,0.03249501,0.05902679,0,-16.65819,12.05938,-988.4355,0.599
9381,-0.02309071,0.02745403,0.8158541,0.02961276,0.05588979,0,-17.82711,10.77209,-984.8582,0.6
9397,-0.02316052,0.02562143,0.8209679,0.0299996,0.05219655,0,-16.27929,14.30725,-984.5231,0.601
9413,-0.02323033,0.02473132,0.8233416,0.03271594,0.05171954,0,-18.28226,10.23595,-983.2693,0.601
9428,-0.02356195,0.02370157,0.8280889,0.02903365,0.04574527,0,-16.36812,13.51726,-988.9485,0.603
9444,-0.02398082,0.02314307,0.8316843,0.02050712,0.03969561,0,-20.6371,11.95284,-990.1606,0.603
9459,-0.02398082,0.02314307,0.8316843,0.02050712,0.03969561,0,-20.6371,11.95284,-990.1606,0.603
9475,-0.02455678,0.02263692,0.8350877,0.01494866,0.03411516,0,-15.5444,11.6466,-983.5645,0.604
9490,-0.02483604,0.02237512,0.8378977,0.01730154,0.03450067,0,-15.99212,8.816792,-982.7296,0.605
9506,-0.02539454,0.02234021,0.843954,0.005952797,0.02163075,0,-8.508301,12.12854,-993.3344,0.611
9521,-0.02539454,0.02234021,0.843954,0.005952797,0.02163075,0,-8.508301,12.12854,-993.3344,0.611
9537,-0.02497566,0.02300344,0.8483347,-0.000493213,0.01569007,0,-19.67809,12.30524,-993.4022,0.613
9553,-0.0238761,0.02382374,0.8511971,0.001802011,0.01416999,0,-11.35302,14.18186,-991.3058,0.611
9568,-0.02302089,0.02431244,0.8539197,0.008566416,0.01284838,0,-14.47636,13.73684,-986.6956,0.612
9584,-0.02207842,0.02460914,0.856468,0.007592106,0.01170527,0,0,0,0,0.613
9600,-0.02136283,0.02469641,0.8594176,0.00574921,0.006802968,0,-21.67626,17.15309,-982.8058,0.615
9615,-0.02024582,0.02476622,0.8649852,-0.002636597,0.0009976533,0,-11.20685,11.87531,-979.6334,0.614
9631,-0.0196175,0.02469641,0.8680918,-0.005178512,-0.001705242,0,-21.83583,16.89003,-974.7366,0.616
9648,-0.01895428,0.02546435,0.8706226,-0.006954317,-0.004847662,0,-13.62244,10.53622,-983.8651,0.617
9662,-0.01829105,0.02581342,0.8730137,-0.01297598,-0.006879439,0,-11.92818,16.57327,-987.0375,0.619
9678,-0.01773255,0.02644174,0.8754746,-0.01905702,-0.009483287,0,-15.80292,14.8134,-983.5194,0.62
9693,-0.01654572,0.02694788,0.8774294,-0.02128396,-0.01217197,0,-13.15445,19.35386,-975.8607,0.623
9709,-0.01654572,0.02694788,0.8774294,-0.02128396,-0.01217197,0,-13.15445,19.35386,-975.8607,0.623
9724,-0.01551598,0.02750639,0.8794714,-0.02492104,-0.01698291,0,0,0,0,0.624
9740,-0.01373574,0.02815216,0.8816007,-0.02837629,-0.02049148,0,-5.029707,20.85735,-992.9742,0.626
9756,-0.01204277,0.02878048,0.8866273,-0.02798428,-0.02077791,0,-7.142005,30.46202,-1014.982,0.625
9771,-0.01082104,0.02982768,0.8953539,-0.02751414,-0.02105983,0,-10.93123,26.03808,-1024.495,0.626
9787,-0.008918632,0.02960078,0.9037839,-0.03313118,-0.02658107,0,-6.362988,16.41895,-1030.367,0.627
9802,-0.003071779,0.02808235,0.9188809,-0.04125485,-0.029676,0,-7.510175,21.8388,-1005.715,0.627
9818,-0.003071779,0.02808235,0.9188809,-0.04125485,-0.029676,0,-7.510175,21.8388,-1005.715,0.627
9833,-0.001361357,0.02743658,0.9239249,-0.0441083,-0.02826048,0,-20.82682,34.81561,-1000.853,0.627
9849,0.003141593,0.02574361,0.9382192,-0.05066868,-0.02957724,0,0,0,0,0.629
9865,0.004764749,0.0249233,0.9435425,-0.05296155,-0.02851558,0,-17.86302,27.48325,-1000.73,0.629
9880,0.006178466,0.02419026,0.9486039,-0.05243092,-0.0267977,0,-18.07987,28.73325,-995.2222,0.626
9896,0.008639379,0.02220059,0.958849,-0.05559676,-0.01986492,0,-20.76653,34.67099,-985.4609,0.628
9912,0.01007055,0.02075196,0.9672614,-0.05783433,-0.02163161,0,0,0,0,0.627
9927,0.01143191,0.01953023,0.9754994,-0.05654826,-0.01619662,0,-21.8354,26.88423,-990.354,0.628
9943,0.0130027,0.01778491,0.987036,-0.06322673,-0.0119376,0,-6.05874,16.94595,-1002.952,0.629
9958,0.01415462,0.0161443,0.9953787,-0.07046645,-0.009603177,0,-16.4177,20.70141,-1006.493,0.629
9974,0.0161443,0.01338668,1.01278,-0.06688708,-0.00475752,0,-8.738499,26.38978,-1007.098,0.631
9989,0.0161443,0.01338668,1.01278,-0.06688708,-0.00475752,0,-8.738499,26.38978,-1007.098,0.631
10005,0.01665044,0.01209513,1.021628,-0.06530645,-2.777624E-05,0,-11.86635,17.90708,-1008.829,0.632
10021,0.01747075,0.01085595,1.030285,-0.06681265,0.003737147,0,-11.17009,22.20851,-1007.778,0.633
10036,0.01780236,0.008936086,1.047931,-0.07352604,0.008583655,0,-10.55156,27.51921,-1011.548,0.636
10052,0.01780236,0.008936086,1.047931,-0.07352604,0.008583655,0,-10.55156,27.51921,-1011.548,0.636
10068,0.01790708,0.007696902,1.062888,-0.07934596,0.01534597,0,-11.40665,22.70897,-1017.84,0.636
10083,0.01790708,0.007696902,1.062888,-0.07934596,0.01534597,0,-11.40665,22.70897,-1017.84,0.636
10099,0.01761037,0.007208209,1.068491,-0.08259459,0.0191111,0,-13.64305,19.75975,-1012.967,0.637
10115,0.01780236,0.006300638,1.081197,-0.09045622,0.02281188,0,-11.36224,18.72534,-1013.387,0.639
10130,0.01780236,0.006300638,1.081197,-0.09045622,0.02281188,0,-11.36224,18.72534,-1013.387,0.639
10146,0.01809906,0.006091199,1.086537,-0.09524649,0.0265912,0,-12.893,21.09555,-1019.167,0.64
10161,0.01802925,0.005166175,1.095979,-0.1081561,0.03394798,0,-22.52342,21.35536,-1006.784,0.644
10177,0.01768018,0.00439823,1.10221,-0.1069619,0.03796126,0,-15.89193,25.31087,-1002.987,0.651
10193,0.01734857,0.003769911,1.105474,-0.1045985,0.04085657,0,-4.791496,21.48103,-1008.703,0.652
10208,0.01689479,0.002827433,1.110448,-0.1065594,0.04553129,0,-19.2998,23.0468,-991.4069,0.655
10224,0.01645846,0.001850049,1.113922,-0.108626,0.04868056,0,-14.25101,21.04101,-988.7549,0.661
10239,0.01645846,0.001850049,1.113922,-0.108626,0.04868056,0,-14.25101,21.04101,-988.7549,0.661
10255,0.0158825,0.0005235987,1.11729,-0.1067568,0.05098291,0,-8.391927,23.08763,-980.1385,0.663
10271,0.01459095,-0.001710423,1.12387,-0.1026072,0.05661776,0,-14.99492,20.61644,-971.381,0.672
10286,0.01459095,-0.001710423,1.12387,-0.1026072,0.05661776,0,-14.99492,20.61644,-971.381,0.672
10301,0.0137881,-0.003001966,1.126976,-0.09476355,0.05910365,0,-13.7819,18.60225,-969.0255,0.674
10317,0.01263618,-0.006038839,1.133207,-0.1082037,0.06394914,0,-9.717218,13.12071,-956.9845,0.688
10333,0.01263618,-0.006038839,1.133207,-0.1082037,0.06394914,0,-9.717218,13.12071,-956.9845,0.688
10349,0.01071632,-0.007853981,1.138827,-0.09676667,0.0691656,0,-14.08249,11.58786,-940.5278,0.689
10364,0.010088,-0.007906342,1.141131,-0.09186668,0.07252488,0,-15.70301,21.64523,-941.1891,0.691
10380,0.008360127,-0.008395034,1.143208,-0.09380589,0.07661691,0,-13.92221,18.01395,-950.7862,0.693
10395,0.006876597,-0.008342673,1.145215,-0.0888126,0.07849941,0,-8.649016,17.0488,-956.2567,0.695
10411,0.006876597,-0.008342673,1.145215,-0.0888126,0.07849941,0,-8.649016,17.0488,-956.2567,0.695
10426,0.004886922,-0.008918632,1.14717,-0.0817441,0.08004319,0,-14.07527,9.556122,-958.8224,0.697
10442,0.003263766,-0.009058258,1.148985,-0.07219877,0.07798419,0,-18.24579,13.60546,-950.1796,0.699
10458,0.001169371,-0.008272861,1.150957,-0.05936159,0.0815543,0,-13.85373,19.98689,-948.1101,0.701
10473,-0.001658063,-0.006667158,1.153331,-0.05591176,0.0850265,0,-14.54222,15.60318,-947.4472,0.703
10489,-0.003804818,-0.005340707,1.154919,-0.05684349,0.08957209,0,-26.72196,14.38792,-949.8519,0.705
10504,-0.005497787,-0.00455531,1.156211,-0.05463177,0.08678287,0,-18.87952,12.30037,-950.2433,0.706
10520,-0.008709193,-0.003560472,1.158916,-0.04493705,0.08822608,0,-16.70494,13.16225,-948.8726,0.709
10536,-0.009878563,-0.003385939,1.160068,-0.04349182,0.08835954,0,-25.07195,15.55282,-948.0447,0.71
10551,-0.01103048,-0.003159046,1.160818,-0.04431378,0.09231028,0,-15.65247,21.26505,-951.1819,0.712
10567,-0.01103048,-0.003159046,1.160818,-0.04431378,0.09231028,0,-15.65247,21.26505,-951.1819,0.712
10582,-0.01199041,-0.003176499,1.161744,-0.04454079,0.09270135,0,-18.43168,20.87283,-953.8963,0.713
10598,-0.0132296,-0.003735005,1.163786,-0.04354706,0.08596317,0,-20.79059,18.68205,-950.7205,0.715
10613,-0.0132296,-0.003735005,1.163786,-0.04354706,0.08596317,0,-20.79059,18.68205,-950.7205,0.715
10629,-0.0121824,-0.004712389,1.165566,-0.03646952,0.08100674,0,-13.26637,13.25302,-970.0103,0.707
10645,-0.01097812,-0.005515241,1.166386,-0.03465929,0.08005998,0,-23.38859,19.91334,-972.6141,0.708
10660,-0.01021018,-0.006614798,1.166927,-0.03815921,0.07823145,0,-22.40781,11.56769,-984.8926,0.705
10676,-0.009320058,-0.007749262,1.167329,-0.04073095,0.07674299,0,-18.54935,20.11559,-984.1393,0.705
10692,-0.009005899,-0.009372418,1.168079,-0.03767407,0.07517064,0,-10.4761,13.17642,-992.8267,0.705
10707,-0.008866273,-0.00986111,1.168236,-0.03417088,0.07414092,0,0,0,0,0.705
10723,-0.008709193,-0.01089085,1.168638,-0.02879615,0.07256053,0,-11.27417,14.7969,-975.4631,0.705
10738,-0.009040806,-0.01281072,1.169301,-0.02899329,0.07065666,0,-15.43398,12.13083,-987.9741,0.706
10754,-0.00986111,-0.01584759,1.169877,-0.03833489,0.07067841,0,-17.56975,23.74956,-978.7635,0.714
10770,-0.01062906,-0.0180118,1.170313,-0.03426968,0.07148445,0,-13.66117,16.98338,-979.3427,0.715
10787,-0.01279326,-0.02256711,1.171517,-0.01751528,0.07124898,0,-18.57712,11.1913,-967.9523,0.712
10801,-0.01371829,-0.0243997,1.172041,-0.01647376,0.06929695,0,-22.16775,16.72867,-966.8498,0.712
10816,-0.01464331,-0.02577851,1.172512,-0.01339437,0.06714249,0,-17.64817,21.11642,-975.7889,0.713
10832,-0.01464331,-0.02577851,1.172512,-0.01339437,0.06714249,0,-17.64817,21.11642,-975.7889,0.713
10848,-0.01516691,-0.02677335,1.172634,-0.008520112,0.06439718,0,-15.58688,21.87556,-982.588,0.713
10863,-0.01623156,-0.02820452,1.173804,0.0120514,0.06012557,0,-16.63378,17.01024,-976.476,0.711
10879,-0.01628392,-0.02790781,1.174223,0.01435276,0.05672573,0,-15.59702,18.51909,-980.3856,0.711
10894,-0.0161792,-0.02747148,1.17445,0.01686058,0.05666214,0,-19.96817,29.31333,-971.93,0.712
10910,-0.01595231,-0.02698279,1.175235,0.0267977,0.05795619,0,-18.52207,18.40001,-975.3847,0.712
10926,-0.01595231,-0.02698279,1.175235,0.0267977,0.05795619,0,-18.52207,18.40001,-975.3847,0.712
10941,-0.0156207,-0.02614503,1.175689,0.03560454,0.05514608,0,-18.90954,24.55909,-969.3767,0.712
10957,-0.01584759,-0.02511529,1.17602,0.03652899,0.05611318,0,-15.17773,22.96585,-981.2382,0.712
10972,-0.01576032,-0.02349213,1.17602,0.03461752,0.05313432,0,-22.03248,20.63418,-976.5475,0.713
10988,-0.01623156,-0.02138028,1.176195,0.03587532,0.05091969,0,0,0,0,0.713
11004,-0.01640609,-0.01750565,1.177329,0.04839075,0.04089677,0,-22.30922,15.93458,-980.6902,0.707
11019,-0.01640609,-0.01750565,1.177329,0.04839075,0.04089677,0,-22.30922,15.93458,-980.6902,0.707
11035,-0.01626647,-0.01532399,1.177713,0.05590103,0.03711265,0,-23.62961,24.56495,-975.0407,0.707
11050,-0.01649336,-0.01312488,1.178237,0.05390225,0.03685823,0,-21.17698,24.39886,-990.9653,0.707
11066,-0.01724385,-0.007696902,1.178499,0.06028261,0.03635422,0,-21.81193,19.04263,-984.9788,0.706
11081,-0.01724385,-0.007696902,1.178499,0.06028261,0.03635422,0,-21.81193,19.04263,-984.9788,0.706
11097,-0.01775,-0.00546288,1.178935,0.06356992,0.03432551,0,-25.96161,21.16588,-981.7554,0.706
11113,-0.01792453,-0.003455752,1.179424,0.06743947,0.0303952,0,-24.92747,13.80999,-989.4899,0.708
11128,-0.01757547,-0.000418879,1.180104,0.06615563,0.02795931,0,-25.26168,26.88923,-987.1434,0.709
11144,-0.01757547,-0.000418879,1.180104,0.06615563,0.02795931,0,-25.26168,26.88923,-987.1434,0.709
11159,-0.01733112,0.001047197,1.180419,0.06953691,0.02627251,0,-24.72076,26.22015,-975.8445,0.708
11175,-0.01717404,0.002775073,1.180977,0.07748968,0.02430988,0,-25.46136,25.84647,-978.0045,0.708
11191,-0.01708677,0.004171337,1.181361,0.07006346,0.01882263,0,-32.54253,17.53573,-983.9305,0.709
11206,-0.01708677,0.004171337,1.181361,0.07006346,0.01882263,0,-32.54253,17.53573,-983.9305,0.709
11222,-0.01699951,0.004625122,1.182251,0.06336915,0.01364067,0,-26.18476,20.39833,-982.6539,0.71
11237,-0.01694715,0.004607669,1.182391,0.06237379,0.0131861,0,-20.43009,24.51231,-987.2142,0.711
11253,-0.01724385,0.004258603,1.182932,0.06527571,0.01205254,0,-24.53163,26.7387,-967.3655,0.711
11269,-0.0174882,0.003333579,1.183054,0.06586749,0.01018988,0,-29.83958,25.60361,-967.7305,0.712
11284,-0.01727876,0.00132645,1.183578,0.05734303,0.006565154,0,0,0,0,0.713
11300,-0.01719149,-0.0006632251,1.184206,0.05681065,0.006036985,0,-23.97789,28.34264,-968.5298,0.714
11315,-0.01692969,-0.002565634,1.185113,0.0547035,0.004191368,0,-28.31097,28.34202,-962.8327,0.712
11331,-0.01680752,-0.004747296,1.185166,0.05354028,0.003990174,0,-23.08535,27.59738,-966.7679,0.713
11347,-0.01685988,-0.01019272,1.185305,0.06384845,0.001394598,0,-33.46326,26.72438,-968.4238,0.712
11362,-0.01685988,-0.01019272,1.185305,0.06384845,0.001394598,0,-33.46326,26.72438,-968.4238,0.712
11378,-0.01685988,-0.01263618,1.185759,0.06629313,-0.001139802,0,-30.77537,22.84723,-963.3748,0.712
11393,-0.0169646,-0.01506219,1.18637,0.06747863,-0.003207821,0,-30.97958,27.65701,-967.6893,0.711
11409,-0.01736603,-0.0174882,1.187068,0.07447667,-0.004949876,0,-29.76583,23.25872,-970.6417,0.711
11425,-0.01731367,-0.01966986,1.187714,0.07573554,-0.00769313,0,-30.99906,0,0,0.711
11440,-0.01731367,-0.02165954,1.187958,0.07166395,-0.009460212,0,-30.52625,29.06977,-981.447,0.709
11456,-0.01661553,-0.02359685,1.188133,0.07237199,-0.01114257,0,-21.96797,27.33795,-979.8671,0.709
11471,-0.01607448,-0.02598795,1.188657,0.08709271,-0.01513683,0,-23.56189,19.61851,-991.3738,0.708
11487,-0.01576032,-0.02696534,1.18904,0.09080475,-0.01694166,0,-33.95554,29.21319,-984.5414,0.708
11503,-0.0148353,-0.0289201,1.189634,0.09401245,-0.02092615,0,-23.16587,21.41954,-998.0903,0.708
11518,-0.01403245,-0.03063053,1.189878,0.09912491,-0.02407167,0,-26.52297,27.33212,-995.3739,0.706
11534,-0.01363102,-0.03190462,1.190437,0.1044481,-0.02702685,0,-18.9284,21.95926,-993.7467,0.706
11549,-0.01312488,-0.03370231,1.190541,0.1079034,-0.02926181,0,0,0,0,0.706
11565,-0.01261873,-0.03558726,1.190995,0.1132018,-0.03293019,0,-23.26871,14.45741,-1004.765,0.704
11581,-0.01157153,-0.03776893,1.190978,0.1237131,-0.03530034,0,-18.36732,21.54617,-996.4209,0.704
11596,-0.01050688,-0.03988077,1.191362,0.1275613,-0.0365562,0,-28.37094,19.25275,-995.9861,0.704
11612,-0.00954695,-0.04187045,1.192042,0.1394102,-0.03892708,0,-31.69699,18.59981,-1006.576,0.704
11627,-0.008045968,-0.04434881,1.19213,0.1430035,-0.04063756,0,-22.84021,22.51386,-1005.623,0.701
11643,-0.00715585,-0.04536111,1.192339,0.1507763,-0.0406785,0,-21.45156,26.14183,-1006.357,0.701
11659,-0.006702065,-0.04618141,1.192461,0.1668591,-0.04199066,0,-22.21628,34.59436,-1006.047,0.698
11674,-0.006457718,-0.0466352,1.192583,0.1666153,-0.04034445,0,-32.02182,25.15063,-1010.178,0.698
11690,-0.006457718,-0.0466352,1.192583,0.1666153,-0.04034445,0,-32.02182,25.15063,-1010.178,0.698
11705,-0.006510078,-0.04733333,1.193002,0.1708515,-0.04278618,0,-31.09611,30.77129,-1006.762,0.698
11721,-0.006195919,-0.04785693,1.193264,0.175668,-0.04533557,0,-28.65429,28.01405,-1009.643,0.696
