Time(ms),Roll(Rads),Pitch(Rads),Yaw(Rads),VelX(m/s),VelY(m/s),VelZ(m/s),AccX(g x 10^-3),AccY(g x 10^-3),AccZ(g x 10^-3),Altitude(m)
21743,0.007347836,-0.02775074,0.7499156,-0.05993281,-0.2146811,0,11.9058,54.37484,-956.5559,0.816
21748,0.00816814,-0.02829179,0.7502298,-0.05834275,-0.2136784,0,11.29683,49.78028,-960.0552,0.815
21753,0.00816814,-0.02829179,0.7502298,-0.05834275,-0.2136784,0,11.29683,49.78028,-960.0552,0.815
21758,0.009616764,-0.02911209,0.7512769,-0.05510748,-0.2115606,0,8.800937,41.69908,-961.8461,0.814
21763,0.01019272,-0.02942625,0.7519053,-0.05340769,-0.2102281,0,15.68066,58.41714,-948.9265,0.814
21769,0.01047198,-0.02939134,0.752359,-0.05169208,-0.2089372,0,13.60608,55.72272,-942.8851,0.814
21774,0.01062906,-0.0294088,0.7531794,-0.04997385,-0.2071751,0,17.14091,73.60575,-935.2441,0.813
21779,0.01076868,-0.02954842,0.754052,-0.04841652,-0.2052713,0,11.08265,79.13808,-935.8882,0.813
21784,0.01082104,-0.02928662,0.7548549,-0.04581133,-0.2030082,0,11.86383,78.82034,-941.6389,0.819
21789,0.01078613,-0.02905973,0.7558497,-0.04431686,-0.2010632,0,10.61409,80.79709,-938.458,0.819
21794,0.01071632,-0.02857104,0.7563559,-0.04279245,-0.1994186,0,7.917148,69.69178,-942.5201,0.819
21799,0.01073377,-0.02846632,0.7573856,-0.04127016,-0.1978278,0,13.45048,66.96435,-946.4146,0.818
21804,0.01080359,-0.02855359,0.7579266,-0.03978141,-0.1963568,0,8.323681,63.03459,-946.5401,0.818
21809,0.01094321,-0.02874557,0.7588168,-0.03827484,-0.1949121,0,11.80755,61.49545,-957.8647,0.817
21814,0.01122247,-0.02904228,0.7595847,-0.03695665,-0.1935789,0,2.821192,57.15034,-952.385,0.817
21819,0.01122247,-0.02904228,0.7595847,-0.03695665,-0.1935789,0,2.821192,57.15034,-952.385,0.817
21824,0.01122247,-0.02904228,0.7595847,-0.03695665,-0.1935789,0,2.821192,57.15034,-952.385,0.817
21829,0.01122247,-0.02904228,0.7595847,-0.03695665,-0.1935789,0,2.821192,57.15034,-952.385,0.817
21834,0.01122247,-0.02904228,0.7595847,-0.03695665,-0.1935789,0,2.821192,57.15034,-952.385,0.817
21840,0.01213004,-0.02944371,0.7612254,-0.03125855,-0.1891982,0,15.42099,56.81262,-948.4785,0.821
21845,0.01213004,-0.02944371,0.7612254,-0.03125855,-0.1891982,0,15.42099,56.81262,-948.4785,0.821
21850,0.01258382,-0.03068289,0.7635815,-0.02473438,-0.1824774,0,12.92705,74.09443,-953.4013,0.82
21855,0.01305506,-0.03157301,0.7635466,-0.0208024,-0.1793631,0,14.48928,59.76888,-966.3094,0.819
21860,0.01305506,-0.03157301,0.7635466,-0.0208024,-0.1793631,0,14.48928,59.76888,-966.3094,0.819
21865,0.01305506,-0.03157301,0.7635466,-0.0208024,-0.1793631,0,14.48928,59.76888,-966.3094,0.819
21870,0.01338668,-0.03190462,0.7628485,-0.01826465,-0.177483,0,13.86267,68.592,-969.6387,0.822
21875,0.01354376,-0.03274238,0.7619759,-0.01640264,-0.1760832,0,8.685684,58.28241,-988.7781,0.822
21880,0.01418953,-0.03349287,0.7607716,-0.01450439,-0.1745563,0,6.410797,63.8675,-986.3069,0.822
21885,0.01418953,-0.03349287,0.7607716,-0.01450439,-0.1745563,0,6.410797,63.8675,-986.3069,0.822
21890,0.01596976,-0.03560472,0.7567224,-0.007859674,-0.1701224,0,21.67901,64.70882,-992.3131,0.82
21895,0.01626647,-0.03633776,0.7554134,-0.005575028,-0.1686492,0,17.01296,56.81252,-991.4443,0.82
21900,0.01675516,-0.03761185,0.7533364,-0.0006329424,-0.1651068,0,13.70455,62.64928,-979.2632,0.82
21905,0.01675516,-0.03761185,0.7533364,-0.0006329424,-0.1651068,0,13.70455,62.64928,-979.2632,0.82
21910,0.0172264,-0.03869395,0.7527081,0.001861944,-0.1632209,0,27.26663,72.48171,-964.2125,0.82
21915,0.01726131,-0.03925246,0.7519402,0.004309827,-0.1610319,0,22.00423,83.35114,-963.8727,0.819
21920,0.01740093,-0.04014257,0.7516959,0.006739634,-0.1592559,0,24.20446,66.83646,-963.1483,0.819
21925,0.01740093,-0.04057891,0.7517657,0.009348028,-0.1569975,0,31.31972,86.29157,-963.8174,0.818
21930,0.01705187,-0.04068363,0.7518703,0.01159366,-0.1552656,0,15.38045,64.30002,-967.9437,0.818
21935,0.01658063,-0.0410676,0.7528303,0.0161755,-0.1515119,0,19.59726,73.30454,-966.6226,0.817
21940,0.01635373,-0.04141666,0.753354,0.0189995,-0.149849,0,12.4208,52.57994,-961.2021,0.819
21945,0.01631883,-0.0413294,0.7537903,0.02156718,-0.1480242,0,29.32998,71.79442,-965.1276,0.819
21951,0.01631883,-0.0413294,0.7537903,0.02156718,-0.1480242,0,29.32998,71.79442,-965.1276,0.819
21956,0.01631883,-0.04091052,0.7539124,0.02621546,-0.1452053,0,19.09242,65.45387,-956.4556,0.818
21961,0.01635373,-0.04070108,0.7537205,0.02864095,-0.1438366,0,20.66053,52.97211,-959.3311,0.818
21966,0.01631883,-0.04056145,0.7535284,0.03061626,-0.1425529,0,2.952123,49.32419,-943.6039,0.817
21971,0.01631883,-0.04038692,0.7535284,0.03304534,-0.1409338,0,22.75611,63.47811,-948.9651,0.816
21976,0.01642355,-0.04026474,0.7531096,0.02764119,-0.1339706,0,-8.636988,47.99562,-942.8533,0.816
21981,0.01635373,-0.04005531,0.7532142,0.023129,-0.1272224,0,8.316404,68.3914,-942.6873,0.815
21986,0.01651081,-0.04009021,0.7530398,0.01900427,-0.1212957,0,5.113504,63.53407,-944.7212,0.815
21991,0.01656318,-0.04010767,0.7534063,0.01126862,-0.1220888,0,-2.990252,63.60954,-933.9221,0.814
21996,0.01656318,-0.04010767,0.7534063,0.01126862,-0.1220888,0,-2.990252,63.60954,-933.9221,0.814
22001,0.01705187,-0.04019493,0.7538427,-0.001354273,-0.1233408,0,-1.938123,66.05125,-936.8608,0.813
22006,0.01712168,-0.03984587,0.7541568,0.000974894,-0.1216685,0,17.51216,66.14499,-947.1885,0.813
22012,0.01712168,-0.03984587,0.7541568,0.000974894,-0.1216685,0,17.51216,66.14499,-947.1885,0.813
22016,0.01713913,-0.03907792,0.7541393,0.005585497,-0.1181844,0,16.27163,65.84705,-945.1364,0.811
22021,0.01715659,-0.03879867,0.7541917,0.007136596,-0.1146685,0,35.48881,60.97511,-957.1616,0.818
22026,0.01715659,-0.03879867,0.7541917,0.007136596,-0.1146685,0,35.48881,60.97511,-957.1616,0.818
22032,0.01729621,-0.0378911,0.7541218,0.006351522,-0.1099763,0,29.15009,59.0885,-967.0159,0.817
22036,0.01741839,-0.03745477,0.7538427,0.008748252,-0.09320389,0,3.019094,59.5941,-958.3455,0.817
22041,0.01747075,-0.03694862,0.7538252,0.01103129,-0.07836951,0,10.39931,50.3977,-966.2166,0.817
22046,0.01766273,-0.03673918,0.7538427,0.01290052,-0.06494936,0,4.716949,54.88429,-962.4995,0.816
22051,0.01766273,-0.03673918,0.7538427,0.01290052,-0.06494936,0,4.716949,54.88429,-962.4995,0.816
22056,0.01811652,-0.03623303,0.7538252,0.01647083,-0.06262714,0,13.08211,54.11296,-963.6212,0.815
22061,0.01811652,-0.03623303,0.7538252,0.01647083,-0.06262714,0,13.08211,54.11296,-963.6212,0.815
22066,0.01832596,-0.03560472,0.7539299,0.02035087,-0.05959665,0,16.27212,61.39986,-962.0558,0.816
22071,0.01874484,-0.03544763,0.7540695,0.01484413,-0.06240823,0,-0.3535747,56.23726,-951.0087,0.815
22076,0.01874484,-0.03544763,0.7540695,0.01484413,-0.06240823,0,-0.3535747,56.23726,-951.0087,0.815
22081,0.0190939,-0.03487168,0.7541044,0.005944784,-0.06716984,0,7.989243,60.36442,-952.3874,0.814
22086,0.01916372,-0.03441789,0.7539124,0.01872213,-0.05557006,0,5.997488,52.33212,-947.586,0.814
22091,0.01916372,-0.034191,0.7538775,0.03051992,-0.04478794,0,21.07932,67.45374,-956.6897,0.813
22096,0.0193557,-0.03394666,0.7538252,0.0406046,-0.03537033,0,0.5279684,57.28337,-950.2244,0.813
22101,0.0193208,-0.03371976,0.7539997,0.04287415,-0.033888,0,19.6411,56.31308,-960.8739,0.813
22106,0.01949533,-0.03358014,0.753895,0.04444867,-0.0324075,0,2.041894,62.26804,-955.3181,0.813
22111,0.01928589,-0.03330088,0.7540346,0.04627964,-0.03096597,0,12.76572,59.99955,-956.2749,0.812
22116,0.01951278,-0.03317871,0.7540346,0.04556246,-0.04431058,0,6.200377,63.66586,-956.2529,0.812
22121,0.01960005,-0.03286455,0.7539997,0.04492113,-0.05640866,0,6.205066,58.32162,-953.0958,0.811
22126,0.01960005,-0.03286455,0.7539997,0.04492113,-0.05640866,0,6.205066,58.32162,-953.0958,0.811
22131,0.01954769,-0.0323235,0.7540346,0.04384101,-0.07709412,0,0.4203467,52.89262,-952.1871,0.81
22136,0.01907645,-0.03202679,0.7541917,0.03910756,-0.09604002,0,24.15023,64.19729,-961.4363,0.809
22142,0.0187972,-0.03169518,0.7539648,0.03470935,-0.113032,0,4.5221,58.13202,-952.7102,0.811
22146,0.01850049,-0.03136357,0.7539299,0.03063418,-0.1287027,0,12.73094,48.99733,-958.7525,0.81
22151,0.01839577,-0.03089233,0.7538775,0.03410538,-0.1319356,0,6.450059,50.55608,-960.3046,0.809
22156,0.01811652,-0.03043854,0.7538252,0.03700234,-0.1349812,0,-1.869553,44.36127,-953.5266,0.809
22161,0.01792453,-0.03012438,0.754087,0.03999509,-0.1376915,0,17.16951,46.7221,-963.5383,0.808
22166,0.01773255,-0.02968805,0.7539822,0.04149557,-0.1365405,0,4.171223,41.51376,-950.043,0.808
22171,0.01747075,-0.02944371,0.7541044,0.04331555,-0.1352342,0,20.02573,48.65368,-962.8384,0.807
22176,0.01731367,-0.02907719,0.7539648,0.04470674,-0.1341365,0,1.297773,40.49731,-958.359,0.806
22181,0.01731367,-0.02907719,0.7539648,0.04470674,-0.1341365,0,1.297773,40.49731,-958.359,0.806
22186,0.0167028,-0.02822197,0.7540171,0.04777351,-0.1314881,0,3.905545,52.31877,-969.8273,0.806
22191,0.0161792,-0.02768092,0.7538077,0.0491743,-0.1302608,0,3.23626,46.2002,-961.832,0.806
22197,0.01570796,-0.02720968,0.7539474,0.05082244,-0.1289055,0,16.43644,53.37554,-970.926,0.805
22202,0.0150971,-0.02661627,0.7536855,0.05213927,-0.1276443,0,1.572431,49.22325,-958.2271,0.804
22207,0.0150971,-0.02661627,0.7536855,0.05213927,-0.1276443,0,1.572431,49.22325,-958.2271,0.804
22212,0.01394518,-0.02560398,0.7536681,0.05487233,-0.1249844,0,1.675549,53.91873,-961.2699,0.803
22217,0.01336922,-0.02494076,0.7537029,0.05627109,-0.123706,0,9.131001,54.18146,-963.422,0.802
22222,0.01293289,-0.02464405,0.7537205,0.05745112,-0.1224062,0,0.9912512,55.84254,-967.9908,0.802
22227,0.01237438,-0.02399828,0.7536157,0.05870232,-0.1214031,0,4.503157,44.81527,-961.9301,0.801
22233,0.01185079,-0.02340486,0.7537205,0.06003207,-0.1204077,0,10.06626,46.29047,-971.6428,0.801
22238,0.01130973,-0.02310816,0.7534586,0.06111366,-0.1195366,0,0.3224317,41.19839,-960.2894,0.8
22243,0.01071632,-0.02260201,0.7537029,0.06251962,-0.1186471,0,15.84193,44.18824,-971.243,0.799
22248,0.01022763,-0.02239257,0.753511,0.06356265,-0.1177486,0,1.069017,45.01859,-966.9607,0.799
22253,0.009721483,-0.02183407,0.7535983,0.06474867,-0.116874,0,7.374361,45.61828,-970.5398,0.798
22258,0.009302605,-0.02143264,0.7535633,0.06589152,-0.1160311,0,6.867324,45.43777,-974.316,0.797
22263,0.008831366,-0.02090904,0.7532142,0.06713626,-0.1152687,0,6.35582,40.41069,-963.2611,0.797
22268,0.008447394,-0.02045526,0.7531968,0.06850417,-0.1145117,0,17.86863,44.00376,-972.0144,0.797
22273,0.008447394,-0.02045526,0.7531968,0.06850417,-0.1145117,0,17.86863,44.00376,-972.0144,0.797
22278,0.007853981,-0.01940806,0.7528303,0.07079677,-0.1130121,0,17.20022,48.4758,-970.4574,0.795
22284,0.007627089,-0.01898918,0.7527431,0.07169227,-0.1121486,0,1.256582,50.63776,-962.9984,0.795
22289,0.007382743,-0.01834341,0.7526907,0.07277179,-0.1113825,0,9.07445,47.19144,-960.5073,0.794
22294,0.00710349,-0.01815142,0.7527081,0.07381424,-0.1104932,0,10.70496,52.82367,-962.8657,0.793
22299,0.006649705,-0.01781981,0.7524114,0.07461454,-0.1097802,0,-0.5827919,44.65411,-954.0638,0.792
22304,0.006387905,-0.01762783,0.7524289,0.07577953,-0.109075,0,14.28178,45.99332,-966.1646,0.792
22309,0.006126106,-0.01736603,0.7521846,0.07644098,-0.1084111,0,-4.629568,45.00433,-961.7223,0.792
22314,0.005864306,-0.01705187,0.7522718,0.07744486,-0.1077703,0,11.11345,45.7298,-969.476,0.791
22319,0.005532694,-0.01726131,0.752202,0.07805725,-0.1070484,0,-2.91289,48.74642,-965.3034,0.79
22324,0.005148721,-0.01705187,0.7520798,0.0789055,-0.1065039,0,4.533784,41.9349,-966.7201,0.79
22329,0.004694935,-0.01720895,0.7520624,0.07983321,-0.1058069,0,9.964033,48.96991,-967.7723,0.789
22334,0.004171337,-0.01689479,0.7517307,0.08049745,-0.1051624,0,-3.971529,46.54082,-963.8928,0.788
22339,0.003717551,-0.01665044,0.7517307,0.08161376,-0.1044975,0,16.63443,49.72683,-971.2622,0.787
22344,0.003333579,-0.01658063,0.7515038,0.08223549,-0.1037325,0,-7.269736,53.3527,-960.9456,0.788
22349,0.002949606,-0.01642355,0.7514515,0.07315953,-0.08709184,0,4.645182,51.86595,-967.8228,0.787
22354,0.002548181,-0.01668535,0.7513642,0.06485172,-0.07223772,0,-0.07189369,48.6236,-962.3547,0.786
22359,0.002094395,-0.01633628,0.7511199,0.05739138,-0.05897856,0,-2.729901,45.43735,-965.3545,0.786
22364,0.001500983,-0.01654572,0.7511199,0.0581506,-0.05842112,0,3.375793,52.92183,-971.0859,0.785
22369,0.001134464,-0.01645846,0.7508755,0.05867679,-0.05803238,0,-8.057488,47.44442,-966.2202,0.784
22374,0.0006806784,-0.01640609,0.7509104,0.05967113,-0.05754696,0,11.88114,52.49578,-976.7483,0.784
22381,0.0002617994,-0.01651081,0.7507185,0.05221449,-0.04896278,0,-6.655488,51.32962,-966.3011,0.783
22386,-0.0003490658,-0.01624902,0.7506312,0.04610489,-0.04137807,0,11.61637,46.37546,-974.153,0.783
22391,-0.001797689,-0.01589995,0.7504392,0.04117973,-0.03407808,0,4.715637,49.57021,-975.3314,0.782
22396,-0.002513274,-0.01576032,0.7502821,0.04229198,-0.03363601,0,16.16663,57.45848,-991.5447,0.781
22401,-0.003141593,-0.01516691,0.7493047,0.04325593,-0.03342092,0,7.722155,48.47885,-989.3975,0.781
22406,-0.004049164,-0.01481785,0.7481703,0.04440921,-0.03347858,0,17.34388,37.28847,-1006.061,0.78
22411,-0.004712389,-0.01481785,0.7464249,0.04287261,-0.03091493,0,-5.597388,35.87835,-1010.313,0.779
22416,-0.004712389,-0.01481785,0.7464249,0.04287261,-0.03091493,0,0,0,0,0.779
22421,-0.005550147,-0.01485275,0.74454,0.04171962,-0.02872993,0,3.859405,31.09916,-1023.189,0.779
22426,-0.006510078,-0.01542871,0.7407701,0.04116797,-0.02710346,0,-0.4514272,33.48816,-1029.206,0.779
22431,-0.006510078,-0.01542871,0.7407701,0.04116797,-0.02710346,0,-0.4514272,33.48816,-1029.206,0.779
22436,-0.007033677,-0.01567306,0.7390772,0.04200796,-0.0275586,0,5.468949,28.71678,-1033.784,0.778
22441,-0.008150687,-0.01577778,0.7356737,0.0437905,-0.02842445,0,15.05284,31.42242,-1018.816,0.777
22448,-0.008761552,-0.01598722,0.7344171,0.04439301,-0.0288142,0,-4.361145,34.85484,-1006.305,0.776
22452,-0.009494592,-0.01598722,0.7329336,0.0456557,-0.02884177,0,20.99784,49.95823,-1001.562,0.775
22457,-0.01024508,-0.01621411,0.7316769,0.04349245,-0.02883023,0,-6.087322,33.68884,-988.5453,0.775
22462,-0.01059415,-0.01659808,0.730525,0.04191468,-0.02855184,0,12.98466,44.92162,-979.8908,0.773
22467,-0.01120501,-0.01675516,0.7290241,0.04047619,-0.028496,0,7.061885,38.17004,-978.6401,0.772
22472,-0.01164135,-0.01705187,0.7279419,0.04118995,-0.02915372,0,-1.645327,31.03005,-977.5973,0.772
22478,-0.01164135,-0.01705187,0.7279419,0.04118995,-0.02915372,0,-1.645327,31.03005,-977.5973,0.772
22482,-0.01265364,-0.01682497,0.7245734,0.04314362,-0.03043275,0,-13.63137,20.85923,-978.5838,0.77
22488,-0.01275836,-0.01691224,0.7229677,0.0444116,-0.0310164,0,19.39766,36.85707,-989.7845,0.77
22493,-0.01303761,-0.01654572,0.7208384,0.04511476,-0.03180363,0,-6.013739,26.98285,-978.11,0.769
22498,-0.0132296,-0.01645846,0.7193549,0.0462306,-0.03243316,0,13.34949,35.46533,-987.6985,0.768
22503,-0.01333432,-0.01654572,0.7173303,0.04738671,-0.03304482,0,8.122317,41.17947,-981.8711,0.769
22509,-0.01370084,-0.01649336,0.7155327,0.04821457,-0.03355887,0,1.454216,39.41096,-981.0609,0.769
22513,-0.01391027,-0.01665044,0.7138571,0.04911228,-0.033878,0,5.307033,48.68142,-981.337,0.768
22518,-0.01401499,-0.01649336,0.7118325,0.04968204,-0.03439803,0,-9.848854,40.39739,-973.9976,0.768
22523,-0.01427679,-0.016441,0.7102268,0.05048074,-0.03474588,0,0.6966867,47.84486,-981.2378,0.767
22528,-0.01466077,-0.01642355,0.7082895,0.05115515,-0.03515235,0,-4.624971,44.9304,-971.7841,0.766
22534,-0.01466077,-0.01642355,0.7082895,0.05115515,-0.03515235,0,-4.624971,44.9304,-971.7841,0.766
22539,-0.01499238,-0.01642355,0.7064918,0.05216914,-0.03562166,0,9.434071,43.6112,-978.6725,0.766
22544,-0.01542871,-0.01616175,0.7030885,0.05387898,-0.0364296,0,12.82942,51.59891,-975.5217,0.764
22549,-0.01551598,-0.01600467,0.7012907,0.05429448,-0.03703786,0,-14.89706,39.88974,-967.1964,0.764
22554,-0.0156556,-0.01583014,0.6996326,0.0553226,-0.03752981,0,10.54587,44.87484,-974.7818,0.763
22559,-0.01569051,-0.01586504,0.6977652,0.05113355,-0.0463366,0,-1.686434,38.40034,-975.2409,0.763
22564,-0.01579523,-0.01553343,0.6960373,0.04744009,-0.05448615,0,-0.352862,28.85205,-972.5006,0.762
22569,-0.0158825,-0.01530654,0.6941872,0.04459926,-0.06143261,0,19.15179,44.17897,-981.2314,0.761
22574,-0.01630137,-0.01494002,0.6921627,0.04502579,-0.06202466,0,-16.22669,38.5219,-966.27,0.761
22579,-0.01666789,-0.01478294,0.6903476,0.04625922,-0.06232037,0,18.43753,51.86246,-981.1732,0.76
22584,-0.01703441,-0.01469567,0.6882706,0.04691167,-0.06294771,0,-9.171082,43.16615,-969.0776,0.761
22589,-0.01708677,-0.01455605,0.6865252,0.04786203,-0.06363493,0,7.798045,38.20911,-979.3884,0.76
22594,-0.01708677,-0.01455605,0.6865252,0.04786203,-0.06363493,0,7.798045,38.20911,-979.3884,0.76
22599,-0.01726131,-0.01438151,0.6828251,0.04922979,-0.06509622,0,-6.209332,33.70195,-976.9376,0.759
22604,-0.01738348,-0.01464331,0.6810623,0.05008488,-0.06561036,0,5.562194,45.31081,-984.2529,0.758
22611,-0.01755801,-0.01481785,0.6791949,0.05059478,-0.06630269,0,-9.619648,37.76066,-972.0814,0.758
22615,-0.0175231,-0.01502728,0.6775019,0.05176278,-0.0667722,0,17.49509,48.09591,-983.8799,0.757
22620,-0.0175231,-0.01516691,0.6754773,0.05248103,-0.06728537,0,-2.476951,45.3568,-974.9512,0.756
22625,-0.01773255,-0.01492257,0.6737494,0.05371755,-0.0677827,0,20.00752,43.87974,-985.8876,0.755
22630,-0.01781981,-0.0148702,0.6717947,0.05472285,-0.06833904,0,9.188041,43.70344,-986.702,0.755
22636,-0.01815142,-0.01455605,0.668112,0.05690223,-0.06973608,0,17.98281,39.0849,-992.7342,0.754
22641,-0.01815142,-0.01455605,0.668112,0.05690223,-0.06973608,0,17.98281,39.0849,-992.7342,0.754
22647,-0.01834341,-0.01403245,0.6646737,0.05876296,-0.0710322,0,17.23507,46.40355,-992.5478,0.752
22651,-0.01834341,-0.01382301,0.6628935,0.05823876,-0.05171895,0,-3.517331,42.80328,-981.9297,0.752
22656,-0.01844813,-0.01347394,0.6613052,0.0581604,-0.03446546,0,14.28376,39.28535,-990.1238,0.751
22662,-0.01850049,-0.01338668,0.6593331,0.0576699,-0.01892597,0,-0.8865466,40.40648,-988.8965,0.751
22667,-0.0187972,-0.01282817,0.6574655,0.05824157,-0.01981355,0,-2.569058,35.31372,-988.7916,0.75
22672,-0.0187972,-0.01282817,0.6574655,0.05824157,-0.01981355,0,-2.569058,35.31372,-988.7916,0.75
22677,-0.01923353,-0.01188569,0.6536781,0.05932134,-0.02147239,0,-9.588666,38.16163,-984.2294,0.749
22682,-0.01923353,-0.01188569,0.6536781,0.05932134,-0.02147239,0,-9.588666,38.16163,-984.2294,0.749
22687,-0.01942552,-0.01059415,0.6498035,0.06034456,-0.0231542,0,-9.567449,35.95475,-983.0797,0.748
22692,-0.01942552,-0.01059415,0.6498035,0.06034456,-0.0231542,0,-9.567449,35.95475,-983.0797,0.748
22697,-0.01947788,-0.008883726,0.6459638,0.06130153,-0.02507795,0,-7.530601,33.83952,-989.894,0.747
22702,-0.01947788,-0.008883726,0.6459638,0.06130153,-0.02507795,0,-7.530601,33.83952,-989.894,0.747
22709,-0.01942552,-0.007609635,0.6421939,0.05286151,-0.05438669,0,2.327899,35.58695,-990.4225,0.746
22714,-0.0193208,-0.00705113,0.6402915,0.04883984,-0.06681472,0,-14.45636,33.06653,-978.4307,0.746
22719,-0.01914626,-0.006579891,0.638424,0.04937762,-0.06756133,0,4.996094,40.48787,-990.4455,0.745
22724,-0.01895428,-0.005899213,0.6364169,0.04946295,-0.06838071,0,-13.45678,36.9228,-980.3749,0.744
22729,-0.01867502,-0.005445427,0.634497,0.05006967,-0.06918514,0,9.97813,37.39101,-989.4932,0.744
22734,-0.01839577,-0.004974188,0.6324375,0.05039017,-0.06999224,0,-1.320655,36.3223,-984.8748,0.743
22739,-0.01839577,-0.004974188,0.6324375,0.05039017,-0.06999224,0,-1.320655,36.3223,-984.8748,0.743
22744,-0.01813397,-0.004380776,0.6305176,0.05088703,-0.07075971,0,6.917187,37.56182,-983.4208,0.743
22749,-0.01684243,-0.00296706,0.6268525,0.05152379,-0.07214045,0,-0.6274157,34.17141,-981.6617,0.74
22754,-0.01602212,-0.002321288,0.6255085,0.05215662,-0.07275891,0,17.85591,43.11643,-995.7888,0.74
22759,-0.01511455,-0.001710423,0.6241297,0.05223546,-0.07350614,0,-3.400665,36.28928,-989.981,0.739
22764,-0.01427679,-0.001117011,0.6233618,0.05277613,-0.07417167,0,18.56996,38.8122,-1006.042,0.739
22769,-0.01342158,-0.0004014257,0.6226462,0.05279168,-0.07468046,0,-1.762757,43.52344,-1006.198,0.738
22774,-0.01272345,0.0002443461,0.6220179,0.05282161,-0.0751107,0,0.7432809,44.76534,-1008.025,0.738
22779,-0.01206023,0.001029744,0.6216688,0.05280998,-0.07539386,0,1.033474,49.82231,-1012.845,0.737
22784,-0.01123992,0.001658063,0.6211627,0.05251449,-0.07555314,0,-9.701508,49.61903,-1003.727,0.735
22789,-0.01038471,0.002356195,0.6209358,0.0525157,-0.07561146,0,4.711446,57.02106,-1012.209,0.735
22794,-0.009529497,0.003176499,0.6206042,0.05217427,-0.07592029,0,-8.426764,44.7632,-1003.421,0.734
22799,-0.008691739,0.004049164,0.6200631,0.05212523,-0.07619138,0,4.476485,44.07235,-1009.053,0.733
22804,-0.008011061,0.005009095,0.6194872,0.0517867,-0.07656617,0,-5.916289,37.64319,-999.9075,0.733
22809,-0.00699877,0.005864306,0.618789,0.05148555,-0.07700031,0,-2.544186,34.26588,-997.0433,0.732
22814,-0.00567232,0.006963864,0.6180037,0.05129714,-0.07729284,0,2.965559,38.52432,-998.9788,0.732
22819,-0.004468043,0.007923795,0.6174451,0.05090156,-0.07734043,0,-2.221642,45.90907,-994.5945,0.731
22824,-0.003525565,0.008901179,0.6167819,0.05064021,-0.07721734,0,3.263736,48.91039,-1003.701,0.73
22829,-0.002984513,0.009791297,0.6162408,0.05018869,-0.07706255,0,-0.3596451,48.3228,-998.6866,0.729
22834,-0.002583087,0.01059415,0.6157871,0.04963354,-0.07684884,0,-2.306595,49.47446,-999.0255,0.729
22839,-0.001989675,0.01146681,0.6151238,0.04904781,-0.07684772,0,-2.659292,40.08933,-994.3931,0.728
22844,-0.00122173,0.01233948,0.6147748,0.04836417,-0.07676674,0,-3.902807,43.15652,-994.2035,0.728
22849,-0.0005585054,0.01305506,0.6142861,0.04752019,-0.07665329,0,-8.703951,42.35553,-992.9464,0.727
22854,0.000122173,0.01363102,0.6140941,0.04674137,-0.07643873,0,-3.367207,45.71197,-990.0186,0.727
22860,0.0009250245,0.01406735,0.6140068,0.04582265,-0.07624999,0,-7.363396,43.61873,-987.4697,0.726
22864,0.001675516,0.01462586,0.6137625,0.04529248,-0.07600781,0,7.10366,43.94936,-981.2751,0.725
22869,0.002426008,0.01520182,0.6137799,0.04452357,-0.0758538,0,0.8566566,39.2112,-981.9722,0.725
22875,0.003036873,0.01577778,0.6134134,0.04393597,-0.07589712,0,8.14465,28.6189,-984.7875,0.724
22880,0.003473205,0.01633628,0.6132913,0.04328023,-0.07560072,0,7.36762,41.21249,-990.3793,0.724
22885,0.003857178,0.01658063,0.6129946,0.04232832,-0.07523935,0,-3.476216,42.67051,-991.3582,0.723
22890,0.004276057,0.01703441,0.6126455,0.0416804,-0.07465848,0,8.851993,50.75507,-993.1623,0.723
22895,0.004502949,0.01720895,0.6123837,0.04065057,-0.07387698,0,-5.018999,57.91434,-988.8652,0.722
22900,0.004607669,0.01738348,0.6118775,0.03985384,-0.07342474,0,4.074207,43.45159,-989.8046,0.722
22905,0.004729842,0.01738348,0.6116506,0.03859627,-0.07302056,0,-1.358051,38.53434,-990.0163,0.724
22910,0.004921828,0.01713913,0.6114412,0.03764052,-0.07278989,0,-1.088628,34.59586,-992.1868,0.724
22915,0.005253441,0.01708677,0.6113191,0.03670003,-0.07253216,0,-1.035326,35.64048,-992.4617,0.724
22920,0.005654867,0.01680752,0.6113365,0.03574485,-0.07227919,0,-1.161839,35.09009,-992.0396,0.723
22925,0.005916666,0.01672025,0.6111794,0.03490239,-0.07195143,0,2.219655,36.9115,-990.6226,0.723
22930,0.006056292,0.01642355,0.6111969,0.03876385,-0.0788399,0,3.186092,34.68407,-985.2645,0.723
22936,0.006283185,0.01603958,0.6113016,0.0422478,-0.08504679,0,3.758997,33.66624,-987.8196,0.722
22942,0.006597344,0.01528908,0.6114412,0.04492564,-0.09011759,0,4.592659,40.95282,-988.8472,0.718
22947,0.006597344,0.01528908,0.6114412,0.04492564,-0.09011759,0,4.592659,40.95282,-988.8472,0.718
22952,0.006736971,0.01495747,0.6111969,0.04411466,-0.08966099,0,1.468439,38.1663,-985.8195,0.717
22957,0.006789331,0.01455605,0.6111096,0.04352148,-0.08905119,0,10.29566,44.26871,-990.9515,0.717
22962,0.006963864,0.01357866,0.6106558,0.04229039,-0.08784296,0,11.07147,41.54192,-992.7458,0.716
